Crime_id,day_of_week,time_in_queue,town_name,province_name,location_id,year,crime_type,victim_gender,time_of_day
C356382,Sunday,29,Dahabu,Amanzi,AmDa11754,2014,public_intoxication,M,9
C356396,Friday,17,Rural,Akatsi,AkRu06317,2014,murder,F,10
C356405,Saturday,51,Rural,Amanzi,AmRu12799,2014,severe_assault,M,17
C356411,Saturday,495,Rural,Kilimani,KiRu25504,2014,public_intoxication,F,19
C356421,Friday,146,Zuri,Kilimani,KiZu30899,2014,harassment,C,17
C356438,Monday,154,Asmara,Amanzi,AmAs10300,2014,harassment,M,17
C356444,Friday,78,Rural,Kilimani,KiRu28200,2014,severe_assault,F,23
C356462,Thursday,117,Rural,Kilimani,KiRu29479,2014,severe_assault,F,10
C356465,Friday,203,Rural,Kilimani,KiRu27545,2014,severe_assault,M,6
C356474,Thursday,117,Rural,Kilimani,KiRu29479,2014,public_intoxication,F,19
C356498,Friday,32,Zuri,Kilimani,KiZu30689,2014,theft,M,14
C356505,Monday,272,Zuri,Kilimani,KiZu31319,2014,harassment,F,4
C356511,Saturday,298,Rural,Kilimani,KiRu29682,2014,theft,F,9
C356525,Tuesday,51,Majengo,Sokoto,SoMa33692,2014,public_intoxication,F,21
C356547,Tuesday,37,Rural,Akatsi,AkRu04994,2014,sexual_assault,C,4
C356548,Tuesday,37,Rural,Akatsi,AkRu04994,2014,sexual_assault,F,23
C356556,Monday,310,Rural,Akatsi,AkRu07926,2014,theft,F,8
C356569,Monday,275,Rural,Sokoto,SoRu35648,2014,public_intoxication,F,16
C356570,Monday,310,Rural,Akatsi,AkRu07926,2014,harassment,F,22
C356575,Wednesday,199,Rural,Kilimani,KiRu30098,2014,sexual_assault,M,17
C356597,Saturday,345,Rural,Kilimani,KiRu29074,2014,public_intoxication,M,22
C356603,Saturday,345,Rural,Kilimani,KiRu29074,2014,public_intoxication,F,4
C356612,Wednesday,44,Asmara,Amanzi,AmAs10101,2014,theft,M,19
C356618,Saturday,115,Rural,Hawassa,HaRu20112,2014,public_intoxication,M,23
C356620,Monday,152,Zuri,Kilimani,KiZu31115,2014,theft,M,23
C356632,Saturday,51,Rural,Amanzi,AmRu12799,2014,severe_assault,M,22
C356639,Monday,152,Zuri,Kilimani,KiZu31115,2014,harassment,C,21
C356667,Friday,237,Rural,Hawassa,HaRu18962,2014,murder,F,10
C356669,Friday,17,Rural,Akatsi,AkRu06324,2014,harassment,F,23
C356678,Monday,29,Rural,Sokoto,SoRu37130,2014,theft,F,22
C356684,Friday,17,Rural,Akatsi,AkRu06324,2014,theft,C,9
C356698,Saturday,337,Rural,Akatsi,AkRu07755,2014,sexual_assault,M,11
C356716,Sunday,92,Rural,Akatsi,AkRu02911,2014,murder,F,9
C356734,Tuesday,137,Rural,Hawassa,HaRu20440,2014,harassment,F,5
C356756,Monday,24,Rural,Kilimani,KiRu29974,2014,theft,M,5
C356768,Friday,125,Asmara,Amanzi,AmAs10754,2014,theft,M,14
C356798,Sunday,91,Rural,Akatsi,AkRu07558,2014,harassment,F,22
C356820,Wednesday,24,Rural,Akatsi,AkRu05381,2014,harassment,F,9
C356821,Saturday,208,Zuri,Kilimani,KiZu31157,2014,harassment,M,21
C356824,Monday,17,Rural,Akatsi,AkRu07599,2014,harassment,F,22
C356840,Friday,150,Rural,Sokoto,SoRu35166,2014,sexual_assault,F,19
C356853,Thursday,46,Rural,Hawassa,HaRu19429,2014,public_intoxication,M,18
C356857,Tuesday,223,Rural,Akatsi,AkRu07179,2014,vandalism,F,16
C356864,Wednesday,30,Isiqalo,Kilimani,KiIs23854,2014,harassment,F,12
C356866,Monday,234,Rural,Kilimani,KiRu28957,2014,harassment,F,20
C356872,Friday,33,Rural,Akatsi,AkRu03917,2014,harassment,F,17
C356889,Wednesday,46,Rural,Sokoto,SoRu38124,2014,harassment,M,15
C356896,Thursday,85,Rural,Sokoto,SoRu38387,2014,theft,C,17
C356899,Friday,33,Rural,Akatsi,AkRu03917,2014,sexual_assault,F,4
C356901,Saturday,330,Rural,Sokoto,SoRu34885,2014,theft,F,23
C356908,Monday,30,Rural,Hawassa,HaRu20234,2014,sexual_assault,F,18
C356915,Wednesday,127,Rural,Sokoto,SoRu36120,2014,harassment,F,21
C356925,Friday,146,Zuri,Kilimani,KiZu30899,2014,murder,F,14
C356950,Friday,109,Zuri,Kilimani,KiZu30792,2014,sexual_assault,F,22
C356951,Monday,382,Bello,Amanzi,AmBe11236,2014,public_intoxication,F,15
C356957,Saturday,345,Ilanga,Sokoto,SoIl32452,2014,sexual_assault,C,19
C356960,Thursday,194,Rural,Hawassa,HaRu19457,2014,harassment,F,22
C356984,Wednesday,20,Rural,Kilimani,KiRu27992,2014,severe_assault,M,8
C357022,Monday,21,Rural,Akatsi,AkRu05631,2014,sexual_assault,F,21
C357028,Friday,41,Bello,Amanzi,AmBe11068,2014,harassment,M,7
C357038,Wednesday,105,Rural,Hawassa,HaRu20193,2014,public_intoxication,F,15
C357039,Saturday,72,Rural,Akatsi,AkRu03675,2014,severe_assault,F,22
C357058,Sunday,81,Rural,Akatsi,AkRu08170,2014,severe_assault,F,13
C357067,Tuesday,92,Rural,Hawassa,HaRu18215,2014,harassment,F,4
C357068,Monday,205,Rural,Hawassa,HaRu20224,2014,public_intoxication,F,20
C357080,Thursday,43,Rural,Kilimani,KiRu28783,2014,theft,F,17
C357087,Monday,76,Rural,Kilimani,KiRu27201,2014,sexual_assault,M,21
C357116,Saturday,102,Rural,Hawassa,HaRu19901,2014,public_intoxication,C,21
C357134,Monday,155,Rural,Kilimani,KiRu29770,2014,murder,F,4
C357157,Saturday,335,Marang,Sokoto,SoMa34441,2014,theft,M,23
C357164,Sunday,35,Rural,Akatsi,AkRu06047,2014,harassment,F,9
C357170,Saturday,515,Zuri,Kilimani,KiZu31337,2014,theft,F,6
C357180,Saturday,302,Zuri,Kilimani,KiZu30746,2014,sexual_assault,M,8
C357183,Wednesday,105,Rural,Hawassa,HaRu20193,2014,harassment,F,14
C357186,Tuesday,207,Rural,Hawassa,HaRu19113,2014,theft,M,17
C357191,Monday,127,Rural,Akatsi,AkRu06843,2014,severe_assault,F,23
C357196,Sunday,31,Rural,Sokoto,SoRu37452,2014,theft,F,11
C357198,Saturday,302,Zuri,Kilimani,KiZu30746,2014,harassment,F,21
C357205,Thursday,210,Bahari,Sokoto,SoBa31694,2014,theft,C,20
C357239,Monday,175,Zuri,Kilimani,KiZu30872,2014,public_intoxication,M,11
C357274,Saturday,255,Rural,Kilimani,KiRu26936,2014,public_intoxication,M,14
C357293,Monday,175,Zuri,Kilimani,KiZu30872,2014,public_intoxication,F,20
C357298,Friday,240,Rural,Akatsi,AkRu04313,2014,harassment,F,21
C357306,Tuesday,209,Zuri,Kilimani,KiZu30750,2014,harassment,F,21
C357308,Friday,197,Rural,Hawassa,HaRu20079,2014,sexual_assault,F,14
C357324,Wednesday,22,Rural,Akatsi,AkRu06711,2014,severe_assault,C,5
C357326,Friday,30,Rural,Kilimani,KiRu30069,2014,sexual_assault,F,8
C357328,Tuesday,92,Rural,Hawassa,HaRu18215,2014,harassment,F,21
C357337,Saturday,130,Amina,Amanzi,AmAm09990,2014,theft,C,17
C357342,Wednesday,25,Rural,Kilimani,KiRu26636,2014,sexual_assault,F,22
C357350,Friday,197,Rural,Hawassa,HaRu20079,2014,harassment,F,17
C357357,Sunday,165,Rural,Akatsi,AkRu06056,2014,vandalism,F,11
C357372,Friday,197,Rural,Hawassa,HaRu20079,2014,severe_assault,M,10
C357379,Sunday,91,Rural,Kilimani,KiRu29915,2014,sexual_assault,M,9
C357385,Friday,180,Rural,Akatsi,AkRu04898,2014,harassment,F,5
C357386,Wednesday,136,Pwani,Amanzi,AmPw12688,2014,theft,M,5
C357391,Thursday,22,Rural,Sokoto,SoRu38341,2014,harassment,F,22
C357392,Wednesday,147,Rural,Sokoto,SoRu38344,2014,severe_assault,F,5
C357394,Saturday,388,Dahabu,Amanzi,AmDa11938,2014,theft,M,23
C357395,Saturday,225,Rural,Akatsi,AkRu08470,2014,severe_assault,F,14
C357397,Saturday,388,Dahabu,Amanzi,AmDa11938,2014,theft,M,15
C357407,Sunday,68,Rural,Akatsi,AkRu05877,2014,public_intoxication,M,20
C357437,Wednesday,193,Rural,Hawassa,HaRu17399,2014,harassment,F,12
C357439,Friday,84,Harare,Kilimani,KiHa23105,2014,sexual_assault,F,21
C357443,Monday,374,Rural,Kilimani,KiRu29458,2014,murder,F,21
C357479,Saturday,354,Rural,Kilimani,KiRu25572,2014,sexual_assault,F,22
C357488,Saturday,354,Rural,Kilimani,KiRu25572,2014,sexual_assault,F,15
C357489,Friday,30,Rural,Akatsi,AkRu08253,2014,vandalism,F,23
C357503,Monday,168,Rural,Akatsi,AkRu08640,2014,public_intoxication,M,22
C357505,Friday,84,Harare,Kilimani,KiHa23105,2014,sexual_assault,F,5
C357528,Wednesday,127,Rural,Amanzi,AmRu15301,2014,harassment,F,16
C357534,Friday,171,Rural,Akatsi,AkRu02795,2014,sexual_assault,F,16
C357536,Tuesday,227,Rural,Sokoto,SoRu38394,2014,public_intoxication,F,12
C357543,Saturday,388,Rural,Kilimani,KiRu26651,2014,vandalism,M,21
C357556,Saturday,181,Rural,Akatsi,AkRu06692,2014,public_intoxication,F,7
C357571,Friday,106,Rural,Akatsi,AkRu08433,2014,sexual_assault,F,16
C357572,Thursday,28,Rural,Hawassa,HaRu20287,2014,vandalism,F,6
C357577,Thursday,121,Rural,Hawassa,HaRu20098,2014,sexual_assault,F,5
C357584,Saturday,181,Rural,Akatsi,AkRu06692,2014,vandalism,F,5
C357596,Wednesday,175,Zuri,Kilimani,KiZu31205,2014,severe_assault,M,23
C357603,Sunday,91,Rural,Kilimani,KiRu29915,2014,public_intoxication,M,5
C357609,Friday,236,Rural,Sokoto,SoRu35458,2014,sexual_assault,F,8
C357634,Friday,175,Rural,Sokoto,SoRu36708,2014,severe_assault,F,20
C357639,Wednesday,193,Rural,Hawassa,HaRu17399,2014,murder,F,8
C357647,Friday,213,Rural,Akatsi,AkRu08131,2014,severe_assault,C,21
C357649,Friday,138,Rural,Amanzi,AmRu14380,2014,harassment,M,23
C357672,Friday,252,Rural,Sokoto,SoRu37735,2014,sexual_assault,C,20
C357681,Monday,212,Rural,Kilimani,KiRu30126,2014,severe_assault,M,20
C357697,Sunday,67,Rural,Sokoto,SoRu38595,2014,severe_assault,M,15
C357698,Monday,178,Rural,Hawassa,HaRu19579,2014,severe_assault,M,13
C357702,Monday,229,Rural,Hawassa,HaRu18959,2014,harassment,F,13
C357704,Monday,154,Asmara,Amanzi,AmAs10579,2014,public_intoxication,M,9
C357712,Wednesday,189,Asmara,Amanzi,AmAs10061,2014,harassment,F,23
C357728,Wednesday,66,Rural,Sokoto,SoRu38100,2014,harassment,M,10
C357762,Tuesday,192,Rural,Akatsi,AkRu06292,2014,murder,F,21
C357764,Thursday,53,Rural,Kilimani,KiRu25736,2014,severe_assault,F,19
C357766,Monday,43,Rural,Kilimani,KiRu28044,2014,murder,M,13
C357769,Saturday,155,Rural,Kilimani,KiRu25571,2014,harassment,F,17
C357770,Saturday,451,Rural,Hawassa,HaRu17179,2014,theft,F,10
C357792,Monday,29,Pwani,Amanzi,AmPw12376,2014,public_intoxication,M,14
C357799,Saturday,451,Rural,Hawassa,HaRu17179,2014,severe_assault,F,19
C357801,Wednesday,161,Rural,Akatsi,AkRu04157,2014,sexual_assault,F,21
C357804,Thursday,53,Rural,Kilimani,KiRu25736,2014,harassment,M,6
C357806,Saturday,391,Rural,Kilimani,KiRu25296,2014,theft,C,22
C357811,Sunday,147,Rural,Sokoto,SoRu34682,2014,theft,F,19
C357831,Saturday,146,Zuri,Kilimani,KiZu30839,2014,theft,M,20
C357833,Sunday,147,Rural,Sokoto,SoRu34682,2014,vandalism,F,11
C357834,Sunday,147,Rural,Sokoto,SoRu34682,2014,theft,F,5
C357835,Tuesday,30,Rural,Kilimani,KiRu27638,2014,theft,M,7
C357836,Sunday,61,Rural,Kilimani,KiRu28419,2014,severe_assault,M,20
C357838,Tuesday,90,Zuri,Kilimani,KiZu30922,2014,harassment,F,23
C357840,Thursday,231,Rural,Hawassa,HaRu19313,2014,harassment,F,22
C357846,Saturday,391,Rural,Kilimani,KiRu25296,2014,theft,F,22
C357870,Monday,313,Abidjan,Amanzi,AmAb09262,2014,harassment,F,11
C357873,Thursday,19,Asmara,Amanzi,AmAs10662,2014,sexual_assault,M,22
C357878,Saturday,130,Zuri,Kilimani,KiZu30934,2014,harassment,F,15
C357902,Tuesday,30,Rural,Akatsi,AkRu07084,2014,murder,M,11
C357904,Friday,61,Rural,Sokoto,SoRu37766,2014,public_intoxication,F,23
C357905,Tuesday,77,Rural,Kilimani,KiRu26853,2014,public_intoxication,M,13
C357906,Friday,228,Rural,Akatsi,AkRu02680,2014,sexual_assault,F,23
C357907,Monday,114,Rural,Kilimani,KiRu29848,2014,murder,C,11
C357920,Friday,61,Rural,Sokoto,SoRu37766,2014,theft,M,22
C357922,Friday,61,Rural,Sokoto,SoRu37766,2014,harassment,F,19
C357939,Sunday,118,Rural,Akatsi,AkRu08374,2014,harassment,C,13
C357956,Monday,20,Rural,Sokoto,SoRu38133,2014,severe_assault,M,23
C357960,Saturday,199,Rural,Hawassa,HaRu18424,2014,theft,M,8
C357963,Tuesday,77,Rural,Kilimani,KiRu26853,2014,harassment,F,18
C358011,Monday,242,Rural,Akatsi,AkRu06867,2014,harassment,F,19
C358020,Friday,61,Rural,Sokoto,SoRu37766,2014,harassment,M,21
C358052,Monday,282,Rural,Kilimani,KiRu28957,2014,sexual_assault,C,19
C358061,Tuesday,19,Harare,Akatsi,AkHa00394,2014,public_intoxication,M,14
C358068,Monday,24,Rural,Hawassa,HaRu17431,2014,vandalism,C,19
C358090,Wednesday,83,Rural,Kilimani,KiRu28007,2014,murder,F,18
C358097,Tuesday,162,Rural,Sokoto,SoRu37328,2014,harassment,F,4
C358110,Monday,30,Rural,Akatsi,AkRu03260,2014,harassment,F,21
C358155,Monday,75,Rural,Sokoto,SoRu37095,2014,theft,F,19
C358163,Saturday,158,Asmara,Amanzi,AmAs10266,2014,vandalism,M,23
C358173,Friday,175,Rural,Sokoto,SoRu36708,2014,theft,C,8
C358200,Sunday,127,Rural,Sokoto,SoRu35040,2014,public_intoxication,M,17
C358201,Friday,94,Zuri,Kilimani,KiZu31109,2014,severe_assault,M,6
C358210,Saturday,107,Rural,Akatsi,AkRu04889,2014,sexual_assault,M,10
C358216,Tuesday,145,Rural,Kilimani,KiRu26176,2014,harassment,F,14
C358224,Wednesday,97,Zanzibar,Hawassa,HaZa21847,2014,sexual_assault,F,13
C358228,Saturday,149,Rural,Sokoto,SoRu34921,2014,theft,F,8
C358235,Friday,126,Rural,Hawassa,HaRu20402,2014,theft,F,10
C358241,Friday,16,Rural,Akatsi,AkRu03463,2014,theft,F,21
C358251,Saturday,362,Asmara,Amanzi,AmAs10804,2014,severe_assault,M,22
C358256,Thursday,86,Rural,Akatsi,AkRu07193,2014,public_intoxication,F,8
C358257,Saturday,146,Zuri,Kilimani,KiZu30839,2014,severe_assault,F,19
C358261,Thursday,86,Rural,Akatsi,AkRu07193,2014,harassment,F,22
C358277,Friday,16,Rural,Akatsi,AkRu03463,2014,harassment,F,19
C358285,Sunday,61,Rural,Kilimani,KiRu28419,2014,vandalism,M,21
C358294,Saturday,362,Asmara,Amanzi,AmAs10804,2014,sexual_assault,M,12
C358299,Sunday,133,Rural,Akatsi,AkRu08172,2014,vandalism,C,4
C358300,Thursday,27,Bahari,Sokoto,SoBa31767,2014,harassment,F,7
C358308,Saturday,146,Zuri,Kilimani,KiZu30839,2014,harassment,F,20
C358310,Tuesday,30,Harare,Akatsi,AkHa00320,2014,harassment,F,10
C358327,Tuesday,162,Rural,Sokoto,SoRu37328,2014,theft,F,19
C358328,Friday,126,Rural,Hawassa,HaRu20402,2014,severe_assault,F,23
C358334,Wednesday,80,Rural,Kilimani,KiRu30476,2014,public_intoxication,C,22
C358340,Friday,22,Rural,Sokoto,SoRu36531,2014,harassment,F,18
C358345,Friday,126,Rural,Hawassa,HaRu20402,2014,murder,F,18
C358359,Wednesday,80,Rural,Kilimani,KiRu30476,2014,vandalism,F,22
C358380,Friday,144,Rural,Sokoto,SoRu38449,2014,harassment,F,20
C358384,Monday,74,Rural,Sokoto,SoRu34780,2014,sexual_assault,F,7
C358402,Friday,144,Rural,Sokoto,SoRu38449,2014,theft,F,19
C358404,Sunday,63,Rural,Akatsi,AkRu06742,2014,theft,F,11
C358407,Thursday,250,Rural,Kilimani,KiRu29941,2014,harassment,F,7
C358411,Tuesday,182,Rural,Sokoto,SoRu37961,2014,sexual_assault,F,20
C358419,Friday,299,Rural,Sokoto,SoRu39644,2014,harassment,M,7
C358433,Monday,221,Rural,Kilimani,KiRu25593,2014,harassment,F,22
C358468,Friday,299,Rural,Sokoto,SoRu39644,2014,harassment,F,4
C358472,Friday,336,Rural,Amanzi,AmRu13011,2014,public_intoxication,M,22
C358481,Friday,299,Rural,Sokoto,SoRu39644,2014,sexual_assault,F,7
C358482,Friday,336,Rural,Amanzi,AmRu13011,2014,public_intoxication,M,7
C358485,Friday,336,Rural,Amanzi,AmRu13011,2014,public_intoxication,M,20
C358500,Tuesday,17,Rural,Sokoto,SoRu36247,2014,sexual_assault,F,10
C358508,Friday,97,Rural,Hawassa,HaRu18589,2014,harassment,F,4
C358510,Monday,84,Rural,Amanzi,AmRu14948,2014,harassment,M,20
C358525,Monday,150,Rural,Kilimani,KiRu27278,2014,theft,M,11
C358526,Friday,30,Rural,Sokoto,SoRu36765,2014,sexual_assault,F,16
C358534,Tuesday,155,Zuri,Kilimani,KiZu31302,2014,public_intoxication,F,21
C358535,Wednesday,174,Rural,Akatsi,AkRu03687,2014,harassment,M,7
C358547,Saturday,476,Rural,Sokoto,SoRu38785,2014,murder,F,19
C358549,Friday,142,Rural,Hawassa,HaRu20543,2014,harassment,M,22
C358560,Monday,84,Rural,Amanzi,AmRu14948,2014,public_intoxication,C,21
C358578,Thursday,183,Rural,Akatsi,AkRu03058,2014,public_intoxication,F,5
C358637,Wednesday,23,Rural,Akatsi,AkRu03200,2014,public_intoxication,C,6
C358642,Monday,318,Bello,Amanzi,AmBe11230,2014,harassment,F,14
C358649,Monday,138,Rural,Kilimani,KiRu28007,2014,harassment,F,12
C358658,Friday,36,Rural,Kilimani,KiRu28807,2014,sexual_assault,F,21
C358662,Sunday,153,Rural,Hawassa,HaRu17304,2014,theft,M,18
C358672,Friday,176,Bello,Amanzi,AmBe11299,2014,public_intoxication,M,6
C358679,Friday,176,Bello,Amanzi,AmBe11299,2014,severe_assault,M,12
C358680,Thursday,26,Rural,Akatsi,AkRu08210,2014,sexual_assault,F,16
C358682,Friday,205,Rural,Kilimani,KiRu29136,2014,public_intoxication,F,5
C358695,Friday,205,Rural,Kilimani,KiRu29136,2014,harassment,F,18
C358703,Tuesday,135,Rural,Akatsi,AkRu05935,2014,theft,F,23
C358712,Tuesday,231,Amina,Amanzi,AmAm09889,2014,vandalism,F,8
C358719,Tuesday,231,Amina,Amanzi,AmAm09889,2014,sexual_assault,M,19
C358722,Friday,230,Zuri,Kilimani,KiZu31235,2014,sexual_assault,F,7
C358733,Monday,240,Rural,Kilimani,KiRu25640,2014,sexual_assault,F,11
C358734,Saturday,281,Rural,Sokoto,SoRu36824,2014,theft,M,19
C358777,Thursday,240,Kintampo,Akatsi,AkKi01104,2014,harassment,F,20
C358804,Tuesday,25,Asmara,Amanzi,AmAs10843,2014,sexual_assault,F,23
C358805,Thursday,230,Rural,Hawassa,HaRu19331,2014,sexual_assault,F,21
C358808,Saturday,330,Rural,Akatsi,AkRu03347,2014,murder,M,19
C358812,Saturday,330,Rural,Akatsi,AkRu03347,2014,theft,F,23
C358816,Saturday,257,Rural,Sokoto,SoRu38327,2014,vandalism,C,19
C358841,Friday,199,Lusaka,Akatsi,AkLu01922,2014,harassment,C,19
C358850,Tuesday,141,Rural,Sokoto,SoRu38338,2014,vandalism,C,10
C358856,Monday,172,Zuri,Kilimani,KiZu30878,2014,severe_assault,F,23
C358869,Wednesday,111,Amina,Amanzi,AmAm09929,2014,harassment,F,8
C358886,Friday,240,Bello,Amanzi,AmBe11297,2014,theft,M,12
C358900,Sunday,96,Rural,Akatsi,AkRu07449,2014,severe_assault,C,20
C358908,Friday,199,Lusaka,Akatsi,AkLu01922,2014,harassment,F,14
C358909,Friday,199,Lusaka,Akatsi,AkLu01922,2014,public_intoxication,C,8
C358918,Thursday,240,Kintampo,Akatsi,AkKi01104,2014,theft,C,18
C358935,Wednesday,70,Majengo,Sokoto,SoMa33713,2014,murder,C,20
C358939,Saturday,125,Rural,Sokoto,SoRu37564,2014,sexual_assault,F,6
C358960,Wednesday,30,Rural,Kilimani,KiRu25355,2014,harassment,F,5
C358978,Saturday,113,Rural,Akatsi,AkRu03292,2014,severe_assault,M,18
C358994,Friday,110,Rural,Akatsi,AkRu05551,2014,public_intoxication,F,22
C358996,Wednesday,30,Rural,Kilimani,KiRu25355,2014,theft,M,11
C359008,Friday,60,Asmara,Amanzi,AmAs10140,2014,public_intoxication,M,19
C359025,Sunday,74,Rural,Amanzi,AmRu15354,2014,theft,F,16
C359042,Wednesday,182,Rural,Kilimani,KiRu26887,2014,vandalism,F,23
C359049,Wednesday,70,Majengo,Sokoto,SoMa33713,2014,harassment,F,7
C359054,Monday,379,Rural,Kilimani,KiRu27277,2014,sexual_assault,F,12
C359055,Saturday,125,Rural,Sokoto,SoRu37564,2014,severe_assault,F,22
C359056,Sunday,41,Rural,Kilimani,KiRu28783,2014,sexual_assault,F,21
C359064,Friday,60,Asmara,Amanzi,AmAs10140,2014,public_intoxication,M,10
C359065,Friday,19,Rural,Kilimani,KiRu28367,2014,murder,F,4
C359071,Sunday,41,Rural,Kilimani,KiRu28783,2014,harassment,F,17
C359122,Thursday,156,Rural,Kilimani,KiRu26777,2014,theft,F,20
C359138,Friday,231,Rural,Akatsi,AkRu07016,2014,harassment,F,8
C359146,Sunday,43,Rural,Sokoto,SoRu38904,2014,public_intoxication,C,20
C359167,Wednesday,166,Pwani,Amanzi,AmPw12551,2014,sexual_assault,M,15
C359179,Wednesday,166,Pwani,Amanzi,AmPw12551,2014,vandalism,M,21
C359186,Tuesday,240,Rural,Amanzi,AmRu14530,2014,public_intoxication,M,12
C359209,Thursday,224,Rural,Hawassa,HaRu19839,2014,public_intoxication,C,17
C359212,Monday,102,Ilanga,Sokoto,SoIl32392,2014,vandalism,F,18
C359213,Thursday,106,Rural,Kilimani,KiRu25419,2014,vandalism,F,9
C359234,Thursday,224,Rural,Hawassa,HaRu19839,2014,harassment,C,22
C359253,Tuesday,101,Rural,Hawassa,HaRu17560,2014,vandalism,F,20
C359272,Friday,240,Rural,Sokoto,SoRu37354,2014,harassment,F,4
C359273,Tuesday,216,Asmara,Amanzi,AmAs10189,2014,sexual_assault,F,10
C359279,Thursday,250,Rural,Kilimani,KiRu29941,2014,sexual_assault,F,18
C359285,Friday,110,Rural,Akatsi,AkRu04480,2014,sexual_assault,F,6
C359307,Thursday,161,Rural,Kilimani,KiRu25250,2014,harassment,F,23
C359316,Thursday,177,Rural,Akatsi,AkRu08170,2014,sexual_assault,F,14
C359318,Sunday,103,Asmara,Amanzi,AmAs10209,2014,harassment,M,4
C359322,Wednesday,115,Rural,Akatsi,AkRu08306,2014,sexual_assault,C,16
C359330,Monday,240,Rural,Amanzi,AmRu14197,2014,sexual_assault,M,6
C359335,Tuesday,200,Rural,Kilimani,KiRu29593,2014,harassment,F,6
C359343,Wednesday,216,Rural,Sokoto,SoRu37585,2014,harassment,F,21
C359350,Saturday,100,Zuri,Kilimani,KiZu31326,2014,public_intoxication,C,14
C359366,Saturday,172,Zuri,Kilimani,KiZu31071,2014,severe_assault,F,15
C359387,Saturday,172,Zuri,Kilimani,KiZu31071,2014,harassment,F,17
C359411,Saturday,412,Rural,Akatsi,AkRu08252,2014,severe_assault,C,18
C359415,Saturday,412,Rural,Akatsi,AkRu08252,2014,harassment,F,20
C359460,Saturday,535,Rural,Sokoto,SoRu37865,2014,severe_assault,F,22
C359461,Saturday,535,Rural,Sokoto,SoRu37865,2014,public_intoxication,F,5
C359483,Friday,68,Dahabu,Amanzi,AmDa11694,2014,sexual_assault,F,22
C359487,Thursday,64,Rural,Hawassa,HaRu18433,2014,harassment,F,23
C359497,Thursday,42,Rural,Akatsi,AkRu08778,2014,sexual_assault,F,5
C359508,Tuesday,83,Rural,Kilimani,KiRu25571,2014,severe_assault,F,9
C359511,Saturday,316,Rural,Akatsi,AkRu06720,2014,theft,F,5
C359516,Wednesday,23,Asmara,Amanzi,AmAs10515,2014,vandalism,M,17
C359542,Friday,216,Zuri,Kilimani,KiZu30816,2014,harassment,F,14
C359563,Friday,68,Dahabu,Amanzi,AmDa11694,2014,sexual_assault,F,20
C359580,Sunday,31,Rural,Sokoto,SoRu39089,2014,murder,M,15
C359585,Friday,138,Rural,Kilimani,KiRu27509,2014,sexual_assault,F,19
C359596,Wednesday,30,Abidjan,Amanzi,AmAb09173,2014,severe_assault,M,11
C359612,Saturday,56,Rural,Kilimani,KiRu26814,2014,harassment,M,6
C359622,Saturday,239,Rural,Hawassa,HaRu20823,2014,vandalism,F,4
C359637,Friday,68,Dahabu,Amanzi,AmDa11694,2014,severe_assault,M,22
C359638,Sunday,66,Rural,Sokoto,SoRu37880,2014,vandalism,F,17
C359639,Friday,201,Rural,Amanzi,AmRu14536,2014,severe_assault,M,7
C359653,Monday,138,Rural,Kilimani,KiRu28206,2014,sexual_assault,F,5
C359655,Monday,319,Kofi,Sokoto,SoKo33479,2014,harassment,F,19
C359657,Tuesday,157,Rural,Hawassa,HaRu17471,2014,public_intoxication,F,14
C359661,Saturday,212,Rural,Hawassa,HaRu20062,2014,severe_assault,F,21
C359674,Tuesday,157,Rural,Hawassa,HaRu17471,2014,theft,F,19
C359693,Tuesday,243,Rural,Sokoto,SoRu36254,2014,harassment,F,4
C359697,Monday,239,Rural,Akatsi,AkRu05704,2014,harassment,F,22
C359700,Saturday,187,Pwani,Amanzi,AmPw12384,2014,severe_assault,M,19
C359713,Tuesday,221,Pwani,Amanzi,AmPw12509,2014,severe_assault,M,23
